,Tanggal,Latitude,Longitude,WD10M,WD2M,T2M
42380,2019-09-12,-2.056205273,102.64608,164.38,164.25,25.09
42381,2019-09-12,-1.340234876,103.9444199,156.38,157.44,26.01
42382,2019-09-12,-1.744275808,104.0176697,156.38,157.44,26.01
42383,2019-09-12,-1.345560431,103.907608,156.38,157.44,26.01
42384,2019-09-12,-1.675149798,104.1104965,150.56,150.69,27.42
42385,2019-09-12,-1.336247563,103.9719696,156.38,157.44,26.01
42386,2019-09-12,-1.338956118,103.7688904,156.38,157.44,26.01
42387,2019-09-12,-1.662135124,104.1403503,150.56,150.69,27.42
42388,2019-09-12,-1.33491981,103.9811478,156.38,157.44,26.01
42389,2019-09-12,-1.705241561,104.0306854,156.38,157.44,26.01
42390,2019-09-12,-0.967749894,101.913887,161.62,161.5,24.57
42391,2019-09-12,-1.304787874,103.8112335,156.38,157.44,26.01
42392,2019-09-12,-2.329671144,102.5948181,164.19,164.62,24.15
42393,2019-09-12,-1.257379055,103.9454803,156.38,157.44,26.01
42394,2019-09-12,-0.944646358,102.0015564,161.62,161.5,24.57
42395,2019-09-12,-2.277655125,103.0832062,153.12,153.06,25.66
42396,2019-09-12,-1.265402317,104.3972092,150.56,150.69,27.42
42397,2019-09-12,-1.637621522,104.1180954,150.56,150.69,27.42
42398,2019-09-12,-1.735183358,104.0163269,156.38,157.44,26.01
42399,2019-09-12,-1.602341652,101.8389511,161.0,161.25,24.15
42400,2019-09-12,-2.266821861,103.4598389,145.0,145.06,25.9
42401,2019-09-12,-1.657086253,104.1116333,150.56,150.69,27.42
42402,2019-09-12,-1.307542801,104.0463867,156.38,157.44,26.01
42403,2019-09-12,-1.632745266,102.6887665,165.44,165.44,24.83
42404,2019-09-12,-1.803875089,103.9854355,150.75,151.75,25.9
42405,2019-09-12,-1.304865122,104.0646362,150.56,150.69,27.42
42406,2019-09-12,-1.299706578,103.7821045,156.38,157.44,26.01
42407,2019-09-12,-1.200659275,104.3362274,148.19,148.0,28.28
42408,2019-09-12,-1.678928375,104.1483688,150.56,150.69,27.42
42409,2019-09-12,-2.288223982,102.675209,164.19,164.62,24.15
42410,2019-09-12,-2.276177645,103.0932541,153.12,153.06,25.66
42411,2019-09-12,-2.054666519,102.6565552,164.38,164.25,25.09
42412,2019-09-12,-1.703681827,104.1053619,150.56,150.69,27.42
42413,2019-09-12,-1.35490489,103.8430023,156.38,157.44,26.01
42414,2019-09-12,-1.222425222,104.3761978,148.19,148.0,28.28
42415,2019-09-12,-1.641623616,104.0906754,150.56,150.69,27.42
42416,2019-09-12,-1.710091829,104.1249847,150.56,150.69,27.42
42417,2019-09-12,-1.649356604,104.1011581,150.56,150.69,27.42
42418,2019-09-12,-1.191655278,104.3348923,148.19,148.0,28.28
42419,2019-09-12,-1.724488378,104.0897369,150.56,150.69,27.42
42420,2019-09-12,-1.71220386,104.106842,150.56,150.69,27.42
42421,2019-09-12,-1.508262038,104.0595627,156.38,157.44,26.01
42422,2019-09-10,-1.709872365,104.1131363,142.25,142.94,27.5
42423,2019-09-10,-1.316105843,104.0091171,138.12,137.81,26.05
42424,2019-09-10,-1.228423715,104.0386429,137.06,136.75,27.32
42425,2019-09-10,-1.33075428,104.0401154,138.12,137.81,26.05
42426,2020-07-29,-2.234986544,102.7159882,137.31,137.12,25.76
42427,2019-09-10,-2.215988874,103.0819931,137.44,137.38,25.69
42428,2019-09-10,-1.412567854,102.7837219,143.44,143.44,25.25
42429,2019-09-10,-1.67152667,104.1307907,142.25,142.94,27.5
42430,2019-09-10,-1.58710885,104.0107269,138.12,137.81,26.05
42431,2019-09-10,-0.752569377,103.1503448,147.56,147.19,26.27
42432,2019-09-10,-0.753912985,103.1409836,147.56,147.19,26.27
42433,2019-09-10,-1.285714746,103.7871475,138.12,137.81,26.05
42434,2019-09-10,-1.601749778,104.0433426,138.12,137.81,26.05
42435,2020-06-11,-1.269859791,101.8641129,109.44,109.31,25.51
42436,2020-04-28,-1.311545372,104.050415,195.06,203.75,26.37
42437,2020-04-22,-1.665096641,104.0620956,84.0,84.88,27.55
42438,2019-09-10,-1.222700357,104.3546677,141.06,141.06,28.51
42439,2019-09-10,-1.230837107,104.3665314,141.06,141.06,28.51
42440,2018-10-19,-0.907268822,103.1676483,222.69,222.88,27.21
42441,2018-10-07,-0.854483306,102.9893265,93.81,94.81,26.54
42442,2018-10-07,-1.636530519,103.9815979,102.12,101.94,26.24
42443,2018-10-07,-1.635207295,103.9726028,102.12,101.94,26.24
42444,2018-10-07,-1.158004761,103.1735229,93.81,94.81,26.54
42445,2020-03-15,-1.647195697,104.100441,45.19,45.12,27.93
42446,2019-09-10,-1.790029645,104.0118561,133.5,132.69,26.01
42447,2019-09-10,-1.325997114,103.9745178,138.12,137.81,26.05
42448,2019-09-10,-1.328788519,103.7535172,138.12,137.81,26.05
42449,2019-09-10,-1.720526099,104.0932007,142.25,142.94,27.5
42450,2020-04-01,-1.000685334,102.996994,114.38,116.5,27.28
42451,2019-09-10,-1.763556838,104.1301498,136.56,136.88,26.56
42452,2019-09-10,-1.50252378,104.0940781,142.25,142.94,27.5
42453,2019-09-10,-1.225362301,104.0358658,137.06,136.75,27.32
42454,2019-09-10,-2.053627729,102.648613,140.5,140.31,25.4
42455,2019-09-09,-1.517520547,102.9635086,141.0,141.0,25.97
42456,2019-09-09,-2.337434053,102.1368713,160.69,149.0,23.05
42457,2019-09-10,-1.247609138,103.9471664,137.06,136.75,27.32
42458,2019-09-10,-1.333066225,103.9247971,138.12,137.81,26.05
42459,2019-09-10,-1.512010217,104.095459,142.25,142.94,27.5
42460,2019-09-10,-1.31705308,103.9022369,138.12,137.81,26.05
42461,2019-09-10,-1.745638132,104.3244629,142.25,142.94,27.5
42462,2019-09-10,-1.31603694,104.0445633,138.12,137.81,26.05
42463,2019-09-10,-1.505573392,102.9677505,142.69,142.56,25.63
42464,2019-09-10,-1.346094251,103.7660065,138.12,137.81,26.05
42465,2019-09-10,-1.274654984,104.4049988,142.25,142.94,27.5
42466,2019-09-10,-1.645451546,104.313858,142.25,142.94,27.5
42467,2019-09-10,-1.574481249,103.8978271,138.12,137.81,26.05
42468,2019-09-10,-2.201817989,103.1203613,137.44,137.38,25.69
42469,2019-09-09,-1.56027472,103.9258499,136.38,136.31,26.18
42470,2019-09-09,-1.780428052,104.0015411,131.44,131.75,26.11
42471,2019-09-09,-1.797890306,103.9988098,131.44,131.75,26.11
42472,2019-09-09,-1.250685215,103.9592896,136.38,136.31,26.18
42473,2019-09-10,-1.516067266,104.0875931,142.25,142.94,27.5
42474,2019-09-10,-1.330943346,103.9733124,138.12,137.81,26.05
42475,2019-09-10,-1.309447646,103.7756577,138.12,137.81,26.05
42476,2019-09-10,-1.180209398,104.3005295,141.06,141.06,28.51
42477,2019-09-10,-1.518399835,104.0708084,142.25,142.94,27.5
42478,2019-09-10,-1.734772325,104.0091324,138.12,137.81,26.05
42479,2019-09-10,-1.732346177,104.0263901,138.12,137.81,26.05
42480,2019-09-10,-1.798880816,104.0236053,133.5,132.69,26.01
42481,2019-09-10,-1.793848157,103.9699097,133.5,132.69,26.01
42482,2019-09-10,-1.576485634,103.9217453,138.12,137.81,26.05
42483,2019-09-10,-1.297026634,103.9510727,138.12,137.81,26.05
42484,2019-09-10,-1.10506928,103.3758774,147.56,147.19,26.27
42485,2019-09-10,-1.321479082,104.0823593,142.25,142.94,27.5
42486,2019-09-10,-1.542538047,104.074173,142.25,142.94,27.5
42487,2019-09-10,-1.324791074,102.8319321,142.69,142.56,25.63
42488,2019-11-18,-0.93240577,103.2158432,87.75,88.06,27.3
42489,2019-11-18,-1.484766245,103.2783279,103.88,103.19,26.65
42490,2019-09-10,-2.415799141,102.065918,155.69,151.81,22.76
42491,2019-09-10,-1.337245107,104.3999634,142.25,142.94,27.5
42492,2019-09-10,-1.339512467,104.38414,142.25,142.94,27.5
42493,2019-09-10,-1.610275149,104.0319901,138.12,137.81,26.05
42494,2019-09-10,-1.236756444,104.0290298,137.06,136.75,27.32
42495,2019-09-10,-1.297140598,103.77388,138.12,137.81,26.05
42496,2019-09-09,-1.319176912,104.0048599,136.38,136.31,26.18
42497,2019-09-09,-1.323444843,103.9744339,136.38,136.31,26.18
42498,2017-08-24,-1.274840117,103.5962372,147.56,146.62,26.02
42499,2019-09-09,-1.588560343,104.0308685,136.38,136.31,26.18
42500,2019-09-09,-1.322159052,103.7527924,136.38,136.31,26.18
42501,2019-09-09,-1.722711921,104.0305786,136.38,136.31,26.18
42502,2019-09-09,-2.068651199,102.6248779,136.12,135.88,25.69
42503,2019-09-09,-2.296735048,102.6550751,129.25,129.62,25.04
42504,2019-11-30,-1.089636207,103.2733841,186.06,186.75,27.56
42505,2019-09-10,-1.311148167,104.042923,138.12,137.81,26.05
42506,2019-09-10,-1.325929999,104.0077133,138.12,137.81,26.05
42507,2019-09-10,-1.324313283,103.9968567,138.12,137.81,26.05
42508,2019-09-10,-1.786267519,104.0087433,133.5,132.69,26.01
42509,2019-09-10,-1.312765479,104.0536957,138.12,137.81,26.05
42510,2019-09-10,-1.341377497,103.7695541,138.12,137.81,26.05
42511,2019-09-10,-1.321078777,103.9751358,138.12,137.81,26.05
42512,2019-10-26,-1.496190786,104.3995895,90.25,90.25,27.76
42513,2019-10-26,-1.504210114,104.410881,90.25,90.25,27.76
42514,2019-10-25,-1.47642982,104.4305496,81.44,82.31,27.61
42515,2019-10-29,-1.460314274,104.4389572,93.44,94.38,28.08
42516,2019-10-17,-1.476469874,104.4123611,91.06,92.0,28.12
42517,2019-09-08,-1.550495267,103.6678467,134.0,134.25,26.01
42518,2019-09-08,-1.281705499,103.9722824,134.0,134.25,26.01
42519,2019-09-08,-1.316906095,103.9507751,134.0,134.25,26.01
42520,2019-09-08,-1.771084309,104.1319885,131.75,132.12,26.44
42521,2019-09-08,-1.313118339,103.9072266,134.0,134.25,26.01
42522,2019-09-08,-2.403966427,102.0810928,132.56,129.56,22.69
42523,2019-09-08,-1.746523857,104.0965729,138.62,139.38,27.3
42524,2019-09-08,-1.29276216,104.3964081,138.62,139.38,27.3
42525,2019-09-08,-1.273844242,104.393692,138.62,139.38,27.3
42526,2019-09-08,-1.318385124,103.9402542,134.0,134.25,26.01
42527,2019-09-08,-1.244659424,104.3635864,138.62,138.69,28.35
42528,2019-09-09,-2.055101633,102.6514359,136.12,135.88,25.69
42529,2019-10-17,-1.624370933,104.4092331,91.06,92.0,28.12
42530,2019-10-16,-1.615932107,104.4273529,97.0,96.56,28.04
42531,2019-10-19,-1.461280584,104.1140442,102.81,103.06,27.8
42532,2019-09-08,-1.326596975,103.9521637,134.0,134.25,26.01
42533,2019-09-08,-1.557527542,103.9001617,134.0,134.25,26.01
42534,2019-09-08,-1.208214879,104.3481598,138.62,138.69,28.35
42535,2019-09-08,-1.321348548,103.9191818,134.0,134.25,26.01
42536,2019-09-08,-1.531893969,104.0789261,138.62,139.38,27.3
42537,2019-09-08,-1.628960967,104.3455963,138.62,139.38,27.3
42538,2019-09-08,-1.296894073,103.8669357,134.0,134.25,26.01
42539,2019-09-08,-1.294185042,104.3864517,138.62,139.38,27.3
42540,2019-09-08,-1.678458929,104.1332626,138.62,139.38,27.3
42541,2019-09-08,-1.754431605,104.3184662,131.75,132.12,26.44
42542,2019-10-15,-1.554901242,104.0795212,104.44,104.5,27.88
42543,2019-10-15,-1.793444991,104.0496368,103.69,104.38,26.82
42544,2019-10-15,-1.655608177,104.0594711,101.31,102.0,26.57
42545,2019-10-14,-1.580160618,104.0713272,103.94,104.12,27.76
42546,2019-10-14,-1.41062963,104.4348221,103.94,104.12,27.76
42547,2019-10-14,-1.791876197,104.0332413,99.94,100.81,26.59
42548,2019-10-14,-1.429380298,104.3718338,103.94,104.12,27.76
42549,2019-09-08,-1.265795231,104.3823624,138.62,139.38,27.3
42550,2019-10-14,-1.643876553,104.0912018,103.94,104.12,27.76
42551,2019-10-14,-1.638679862,104.0624847,94.5,94.5,26.3
42552,2019-09-08,-1.447282195,103.6810226,134.0,134.25,26.01
42553,2019-10-15,-1.797360539,104.0261536,103.69,104.38,26.82
42554,2019-09-08,-1.290586948,104.1378403,138.62,139.38,27.3
42555,2019-09-08,-1.643279791,103.30233,139.0,139.0,25.98
42556,2019-09-08,-2.213641882,103.093956,132.81,132.94,25.93
42557,2019-10-12,-1.549140811,104.0974274,101.44,100.94,27.89
42558,2019-09-08,-1.182635784,104.3240128,138.62,138.69,28.35
42559,2019-10-14,-1.452313542,104.0795288,103.94,104.12,27.76
42560,2019-10-14,-1.655524373,104.074234,103.94,104.12,27.76
42561,2019-10-14,-1.455534339,104.0689697,103.94,104.12,27.76
42562,2019-09-08,-1.276674628,104.3737564,138.62,139.38,27.3
42563,2019-09-08,-2.063998222,102.6247711,135.25,135.19,25.69
42564,2019-09-08,-0.910598338,102.9944382,144.44,144.31,26.71
42565,2019-09-08,-1.049804211,102.813118,144.44,144.31,26.71
42566,2019-09-08,-1.167913198,104.2910767,138.62,138.69,28.35
42567,2019-09-08,-1.214255571,102.7987747,146.56,146.62,25.76
42568,2019-09-08,-1.352106094,103.771431,134.0,134.25,26.01
42569,2019-09-08,-1.303081155,104.1186447,138.62,139.38,27.3
42570,2019-09-08,-1.707446814,103.282608,139.0,139.0,25.98
42571,2019-09-08,-1.248899937,103.9629974,135.88,136.06,27.37
42572,2019-09-08,-1.314931035,103.9965515,134.0,134.25,26.01
42573,2019-09-08,-1.232899666,104.3647156,138.62,138.69,28.35
42574,2019-09-08,-1.728986263,104.0241089,134.0,134.25,26.01
42575,2019-09-08,-1.301267743,104.0474396,134.0,134.25,26.01
42576,2019-09-08,-2.268547535,103.4604721,123.69,124.0,26.08
42577,2019-09-08,-1.271892428,104.411087,138.62,139.38,27.3
42578,2019-09-08,-0.760596275,103.0854263,144.44,144.31,26.71
42579,2019-09-08,-1.595932007,104.0363007,134.0,134.25,26.01
42580,2019-09-08,-1.510834694,104.0796814,138.62,139.38,27.3
42581,2019-09-08,-1.122231841,102.7419968,146.56,146.62,25.76
42582,2019-09-08,-1.166499138,104.3011475,138.62,138.69,28.35
42583,2019-09-08,-1.448814988,103.6700974,134.0,134.25,26.01
42584,2019-09-08,-1.794471741,103.3125381,132.81,132.94,25.93
42585,2019-09-08,-1.189274669,104.3453979,138.62,138.69,28.35
42586,2019-09-08,-1.268620968,104.3623962,138.62,139.38,27.3
42587,2019-09-05,-1.308828712,103.9583282,131.69,132.06,26.31
42588,2019-09-08,-1.422909141,102.7965546,140.06,139.25,25.69
42589,2019-09-08,-1.716695189,104.0308304,134.0,134.25,26.01
42590,2019-09-08,-1.717127085,104.1116409,138.62,139.38,27.3
42591,2019-09-08,-1.72620368,104.102356,138.62,139.38,27.3
42592,2019-09-08,-1.56937921,103.9228363,134.0,134.25,26.01
42593,2019-09-08,-2.056596518,102.6381226,135.25,135.19,25.69
42594,2019-09-08,-1.72835958,104.0325241,134.0,134.25,26.01
42595,2019-09-08,-1.637258172,103.7005463,134.0,134.25,26.01
42596,2019-09-08,-1.123784184,102.7348633,146.56,146.62,25.76
42597,2019-09-08,-2.214588404,103.4405365,128.31,128.31,25.97
42598,2019-09-08,-1.585513115,103.8937378,134.0,134.25,26.01
42599,2019-09-08,-2.38637948,102.4820786,130.25,130.75,24.84
42600,2019-09-08,-1.539297581,104.0734634,138.62,139.38,27.3
42601,2019-09-08,-1.249735117,104.3880081,138.62,138.69,28.35
42602,2019-09-08,-1.318457484,103.7583694,134.0,134.25,26.01
42603,2019-10-08,-1.428885698,104.4155731,122.62,123.31,27.33
42604,2019-10-06,-1.982710719,101.4541245,118.81,140.81,21.79
42605,2019-10-06,-2.481305599,102.2159805,132.06,134.0,25.56
42606,2019-10-09,-1.466009259,104.0987625,101.19,101.5,27.67
42607,2019-10-05,-1.624360323,104.0749207,122.44,122.94,26.9
42608,2019-10-05,-1.595172763,104.0663071,122.44,122.94,26.9
42609,2019-10-08,-1.888799667,103.177742,133.69,134.19,26.88
42610,2019-10-08,-1.426990032,104.4028549,122.62,123.31,27.33
42611,2019-10-03,-1.532921791,103.9675293,133.44,132.69,25.58
42612,2019-10-03,-1.652535677,103.9549484,133.44,132.69,25.58
42613,2019-10-03,-2.335567951,102.1493835,130.69,130.5,21.58
42614,2019-09-26,-1.636590719,103.8968048,101.94,100.69,26.76
42615,2019-09-26,-1.478952289,104.0958252,121.81,123.0,27.68
42616,2019-09-26,-1.634720087,103.8969345,101.94,100.69,26.76
42617,2019-09-26,-1.473569274,104.0883408,121.81,123.0,27.68
42618,2019-09-08,-1.404853821,103.8837585,134.0,134.25,26.01
42619,2019-09-08,-1.630346417,104.3509369,138.62,139.38,27.3
42620,2019-09-08,-1.524332523,104.0696106,138.62,139.38,27.3
42621,2019-09-08,-0.988749981,101.8858566,135.81,133.81,25.91
42622,2019-09-08,-1.005129218,102.7984924,146.56,146.62,25.76
42623,2019-09-08,-1.585060239,103.9183807,134.0,134.25,26.01
42624,2019-09-08,-1.231360435,103.3330383,144.44,144.31,26.71
42625,2019-09-08,-0.984336793,103.0327988,144.44,144.31,26.71
42626,2019-09-08,-2.231894255,103.4311295,132.81,132.94,25.93
42627,2019-09-08,-1.621329427,104.352211,138.62,139.38,27.3
42628,2019-09-07,-1.318282723,103.999054,134.12,134.44,26.46
42629,2019-09-07,-1.311159849,104.05056,134.12,134.44,26.46
42630,2019-09-06,-1.299990296,103.8939056,130.94,131.06,26.35
42631,2019-09-06,-1.164578319,104.320961,136.38,136.44,28.57
42632,2019-09-06,-1.427864552,102.7375031,135.94,135.31,26.05
42633,2019-09-06,-1.165888548,104.3118057,136.38,136.44,28.57
42634,2019-09-06,-1.091734052,103.4162827,143.69,144.0,26.67
42635,2019-09-06,-1.168507338,104.2935181,136.38,136.44,28.57
42636,2019-09-06,-1.319281936,103.9517212,130.94,131.06,26.35
42637,2019-09-06,-1.307699084,103.9684296,130.94,131.06,26.35
42638,2019-09-06,-1.30641067,103.9774323,130.94,131.06,26.35
42639,2019-09-06,-1.733330131,104.2899094,135.75,136.5,27.71
42640,2019-09-05,-1.306482315,103.9500961,131.69,132.06,26.31
42641,2019-09-05,-1.29759407,103.965271,131.69,132.06,26.31
42642,2019-09-05,-1.305661798,104.0193405,131.69,132.06,26.31
42643,2019-09-05,-1.303652644,104.0058746,131.69,132.06,26.31
42644,2019-09-05,-1.270065069,104.4032974,140.62,141.94,27.48
42645,2019-09-05,-1.733941197,104.279335,140.62,141.94,27.48
42646,2019-09-05,-1.243226886,104.3683853,141.75,141.88,28.38
42647,2019-09-05,-1.287153959,103.901001,131.69,132.06,26.31
42648,2019-09-05,-1.303632617,103.9250946,131.69,132.06,26.31
42649,2019-09-05,-1.298418641,103.8917236,131.69,132.06,26.31
42650,2019-09-05,-1.730460644,104.2934647,140.62,141.94,27.48
42651,2019-09-05,-1.27740097,103.8996048,131.69,132.06,26.31
42652,2019-09-05,-1.288658381,103.8903275,131.69,132.06,26.31
42653,2019-09-05,-1.306661129,103.9037933,131.69,132.06,26.31
42654,2019-09-05,-1.279316545,104.4017944,140.62,141.94,27.48
42655,2019-09-05,-1.720867872,104.2921143,140.62,141.94,27.48
42656,2019-09-05,-1.257250667,103.9726028,131.69,132.06,26.31
42657,2019-09-05,-0.985904574,101.8821716,150.0,145.19,26.58
42658,2019-09-05,-1.265988588,104.3941879,140.62,141.94,27.48
42659,2019-09-05,-1.241810441,104.3599625,141.75,141.88,28.38
42660,2019-09-05,-1.313373923,103.9264832,131.69,132.06,26.31
42661,2019-09-05,-1.304146051,103.8990936,131.69,132.06,26.31
42662,2019-09-05,-1.549894094,104.0672684,140.62,141.94,27.48
42663,2019-09-05,-1.549894691,104.0672607,140.62,141.94,27.48
42664,2019-09-05,-1.27970016,104.3956451,140.62,141.94,27.48
42665,2019-09-05,-1.262776971,104.3755722,140.62,141.94,27.48
42666,2019-09-04,-1.739769816,104.2755203,146.75,147.25,27.56
42667,2019-09-04,-1.266795397,104.3748703,146.75,147.25,27.56
42668,2019-09-04,-1.307483673,103.9513016,145.12,144.31,26.48
42669,2019-09-04,-1.737885833,104.2883377,146.75,147.25,27.56
42670,2019-09-04,-1.275636315,104.3897247,146.75,147.25,27.56
42671,2019-09-04,-1.277574897,104.3764267,146.75,147.25,27.56
42672,2019-09-04,-1.275138617,103.9021683,145.12,144.31,26.48
42673,2019-09-04,-1.286430717,104.3912582,146.75,147.25,27.56
42674,2019-09-04,-2.181966782,103.4236908,145.0,144.94,26.35
42675,2019-09-04,-2.228983879,103.4476089,138.62,138.38,26.44
42676,2019-09-04,-2.211982489,101.6056976,150.0,150.5,23.9
42677,2019-09-04,-1.300696015,103.9252014,145.12,144.31,26.48
42678,2019-09-04,-2.111543179,101.9193192,150.0,150.5,23.9
42679,2019-09-04,-1.748510838,104.2899094,146.75,147.25,27.56
42680,2018-10-05,-2.271408081,103.4009705,106.62,106.44,27.11
42681,2018-10-02,-2.260445118,103.4474258,115.5,116.19,26.85
42682,2018-10-02,-1.67688942,102.8293381,131.12,131.0,26.89
42683,2018-10-02,-1.132235527,102.7920456,141.88,145.88,26.29
42684,2018-10-02,-1.689963698,102.819046,131.12,131.0,26.89
42685,2018-10-02,-1.686116099,102.8469849,131.12,131.0,26.89
42686,2019-09-04,-1.269953847,104.4047089,146.75,147.25,27.56
42687,2019-09-04,-1.277297258,103.9125519,145.12,144.31,26.48
42688,2019-09-04,-2.222073555,103.1216278,145.0,144.94,26.35
42689,2019-09-04,-1.253414989,104.3850021,146.75,147.25,27.56
42690,2019-09-04,-1.255080819,104.024025,145.12,144.31,26.48
42691,2019-09-04,-1.619775653,103.8400345,145.12,144.31,26.48
42692,2019-09-04,-2.192477465,103.3721619,145.0,144.94,26.35
42693,2019-09-04,-1.73734951,104.2858429,146.75,147.25,27.56
42694,2019-09-04,-1.256988764,103.955719,145.12,144.31,26.48
42695,2019-09-04,-1.262607574,103.995697,145.12,144.31,26.48
42696,2019-09-04,-1.081766129,103.4706879,147.5,147.44,27.64
42697,2019-09-04,-1.75078845,104.2839966,140.38,140.69,26.87
42698,2019-09-03,-1.271819949,103.9203796,168.12,168.69,26.65
42699,2019-09-03,-1.244945407,103.9903336,165.19,149.31,27.8
42700,2019-09-03,-1.265434265,103.9402237,168.12,168.69,26.65
42701,2019-09-03,-1.740081787,104.2884293,148.0,148.19,27.7
42702,2019-09-03,-1.242200136,103.9718704,165.19,149.31,27.8
42703,2019-09-03,-1.278213501,103.9005203,168.12,168.69,26.65
42704,2019-09-03,-1.255527973,104.3767471,148.0,148.19,27.7
42705,2019-09-03,-1.747757077,104.2781067,148.0,148.19,27.7
42706,2019-09-03,-1.298225045,103.9732742,168.12,168.69,26.65
42707,2019-09-03,-1.240825653,103.9626312,165.19,149.31,27.8
42708,2019-09-03,-1.299581409,103.9824982,168.12,168.69,26.65
42709,2019-09-03,-1.738740683,104.2794037,148.0,148.19,27.7
42710,2019-09-03,-2.148422241,102.7391434,164.62,164.56,25.94
42711,2019-09-03,-1.287343979,103.8992157,168.12,168.69,26.65
42712,2019-09-03,-1.256789684,104.0074844,168.12,168.69,26.65
42713,2019-09-03,-2.493674755,102.65905,156.31,156.81,25.11
42714,2019-09-03,-1.247579813,103.9824982,165.19,149.31,27.8
42715,2019-09-03,-1.250130892,103.9645386,168.12,168.69,26.65
42716,2019-09-03,-1.252748847,104.0107498,168.12,168.69,26.65
42717,2019-09-03,-1.255729437,104.377243,148.0,148.19,27.7
42718,2019-09-03,-1.254024148,104.0017624,168.12,168.69,26.65
42719,2019-09-03,-1.309879661,103.9973297,168.12,168.69,26.65
42720,2019-09-03,-1.272554278,104.3890076,148.0,148.19,27.7
42721,2019-09-03,-1.251405716,103.9555664,168.12,168.69,26.65
42722,2019-09-03,-1.303446174,103.9780731,168.12,168.69,26.65
42723,2019-09-03,-1.27385354,104.3798599,148.0,148.19,27.7
42724,2019-09-03,-1.738488913,104.2829971,148.0,148.19,27.7
42725,2019-09-03,-1.304726005,103.969101,168.12,168.69,26.65
42726,2019-09-03,-1.276459336,103.9101105,168.12,168.69,26.65
42727,2019-09-03,-1.022225499,102.7863083,178.12,181.75,25.91
42728,2019-09-03,-2.221719503,103.4093628,177.5,177.38,26.27
42729,2019-09-03,-1.747512937,104.2843018,148.0,148.19,27.7
42730,2019-09-03,-1.311159015,103.9883499,168.12,168.69,26.65
42731,2019-09-03,-1.275177956,103.9190674,168.12,168.69,26.65
42732,2019-09-03,-1.27774024,103.9011536,168.12,168.69,26.65
42733,2019-09-03,-1.25529933,103.992775,168.12,168.69,26.65
42734,2019-09-03,-1.264215589,103.9299545,168.12,168.69,26.65
42735,2019-09-03,-1.25784874,103.9748077,168.12,168.69,26.65
42736,2019-09-03,-1.280136347,103.908371,168.12,168.69,26.65
42737,2019-09-02,-1.287400246,104.1284943,137.88,138.94,27.42
42738,2019-09-02,-1.082821608,103.4712067,134.56,135.94,27.33
42739,2019-09-02,-1.249415636,104.0128479,134.56,135.94,27.33
42740,2019-09-02,-1.275355339,103.9301605,120.0,120.38,26.21
42741,2019-09-01,-1.281338453,103.9871216,141.56,140.5,26.52
42742,2019-09-01,-1.295073032,104.0152512,141.56,140.5,26.52
42743,2019-09-01,-1.246067286,103.9421997,145.5,145.62,27.59
42744,2019-09-01,-1.272057056,104.3869781,147.31,148.12,27.48
42745,2019-09-01,-1.55806458,104.0597916,141.56,140.5,26.52
42746,2019-09-01,-1.299450517,104.0447922,141.56,140.5,26.52
42747,2019-09-01,-2.240084887,103.4417801,134.19,133.31,26.47
42748,2019-09-01,-2.278906584,103.4506226,128.94,128.69,26.38
42749,2019-09-01,-1.297679782,103.9416656,141.56,140.5,26.52
42750,2019-09-01,-1.260337949,104.004631,141.56,140.5,26.52
42751,2019-09-01,-1.25000453,103.9282455,141.56,140.5,26.52
42752,2019-09-01,-1.568174124,104.0490265,141.56,140.5,26.52
42753,2019-09-01,-2.214370966,103.4010468,139.75,140.06,26.08
42754,2019-09-01,-2.273594141,103.4097443,133.0,133.0,26.01
42755,2019-09-01,-1.254784465,103.9991684,141.56,140.5,26.52
42756,2019-09-01,-1.576993108,104.0495377,141.56,140.5,26.52
42757,2019-09-01,-1.286881804,104.0037766,141.56,140.5,26.52
42758,2019-09-01,-1.297584176,104.0052872,141.56,140.5,26.52
42759,2019-09-01,-1.274344444,104.0152283,141.56,140.5,26.52
42760,2019-09-01,-1.299451351,103.9922562,141.56,140.5,26.52
42761,2019-09-01,-1.265478611,104.0007401,141.56,140.5,26.52
42762,2019-09-01,-1.253172398,103.9322662,141.56,140.5,26.52
42763,2019-09-01,-2.432206392,102.2038193,135.75,136.75,24.76
42764,2019-09-01,-1.290595174,103.9776993,141.56,140.5,26.52
42765,2019-09-01,-1.28688252,104.0037689,141.56,140.5,26.52
42766,2019-09-01,-1.251346231,103.9454041,141.56,140.5,26.52
42767,2019-09-01,-1.288739204,103.9907303,141.56,140.5,26.52
42768,2019-09-01,-1.296460032,104.0071335,141.56,140.5,26.52
42769,2019-09-01,-1.295078874,103.9978638,141.56,140.5,26.52
42770,2019-09-01,-1.287330151,104.0084381,141.56,140.5,26.52
42771,2019-09-01,-1.301969409,104.0441513,141.56,140.5,26.52
42772,2019-09-01,-1.29369843,103.9885864,141.56,140.5,26.52
42773,2019-08-30,-1.281427622,104.0141449,138.25,136.69,26.37
42774,2019-08-30,-1.271857977,104.0156021,138.25,136.69,26.37
42775,2019-08-30,-1.930909276,103.206604,134.62,134.56,26.35
42776,2019-08-30,-1.196770549,104.3464127,149.0,149.12,28.08
42777,2019-08-26,-1.262794971,103.9177551,114.88,113.25,26.33
42778,2019-08-23,-1.729847074,104.1244583,135.25,135.75,27.42
42779,2019-08-23,-1.291708946,104.1164169,135.25,135.75,27.42
