,Hari,Bulan,Tahun,WD10M,WD2M,T2M
49832,14,11,2019,243.75,244.12,27.56
49833,14,11,2019,183.75,183.25,26.36
49834,14,11,2019,183.75,183.25,26.36
49835,14,11,2019,183.75,183.25,26.36
49836,14,11,2019,183.75,183.25,26.36
49837,14,11,2019,69.88,69.56,26.09
49838,15,11,2019,135.69,135.69,28.56
49839,15,11,2019,110.06,110.88,27.66
49840,15,11,2019,110.81,111.56,28.08
49841,15,11,2019,110.81,111.56,28.08
49842,16,11,2019,115.31,115.19,27.82
49843,16,11,2019,115.31,115.19,27.82
49844,16,11,2019,107.38,107.56,27.97
49845,16,11,2019,125.31,140.0,27.14
49846,16,11,2019,96.5,95.62,27.92
49847,16,11,2019,82.19,81.31,26.76
49848,16,11,2019,115.31,115.19,27.82
49849,16,11,2019,128.94,129.38,28.58
49850,16,11,2019,115.31,115.19,27.82
49851,16,11,2019,88.88,89.31,26.3
49852,16,11,2019,115.31,115.19,27.82
49853,16,11,2019,86.44,85.56,28.48
49854,16,11,2019,74.56,73.75,26.86
49855,16,11,2019,103.81,104.38,28.41
49856,16,11,2019,125.31,140.0,27.14
49857,16,11,2019,115.31,115.19,27.82
49858,16,11,2019,86.44,85.56,28.48
49859,16,11,2019,153.88,161.38,24.9
49860,16,11,2019,87.25,109.88,25.58
49861,16,11,2019,71.69,70.88,27.37
49862,16,11,2019,82.19,81.31,26.76
49863,16,11,2019,75.12,76.75,26.65
49864,16,11,2019,94.5,94.69,26.7
49865,16,11,2019,158.5,158.19,27.32
49866,16,11,2019,82.19,81.31,26.76
49867,16,11,2019,170.5,173.0,28.3
49868,16,11,2019,82.19,81.31,26.76
49869,16,11,2019,87.25,109.88,25.58
49870,16,11,2019,82.19,81.31,26.76
49871,16,11,2019,240.5,241.69,26.18
49872,16,11,2019,71.69,70.88,27.37
49873,16,11,2019,151.75,151.75,29.31
49874,16,11,2019,100.69,102.62,27.23
49875,16,11,2019,96.5,95.62,27.92
49876,16,11,2019,128.94,129.38,28.58
49877,16,11,2019,141.19,145.69,27.48
49878,16,11,2019,95.88,103.69,26.65
49879,16,11,2019,72.12,73.88,26.65
49880,16,11,2019,107.38,107.56,27.97
49881,16,11,2019,86.44,85.56,28.48
49882,16,11,2019,82.19,81.31,26.76
49883,16,11,2019,96.5,95.62,27.92
49884,16,11,2019,63.12,62.5,28.2
49885,17,11,2019,119.75,119.56,28.49
49886,17,11,2019,136.0,133.69,29.37
49887,17,11,2019,92.12,92.19,27.68
49888,17,11,2019,117.62,117.5,28.47
49889,17,11,2019,117.62,117.5,28.47
49890,17,11,2019,92.12,92.19,27.68
49891,17,11,2019,120.81,120.5,29.05
49892,17,11,2019,117.62,117.5,28.47
49893,17,11,2019,92.12,92.19,27.68
49894,17,11,2019,92.12,92.19,27.68
49895,17,11,2019,117.62,117.5,28.47
49896,17,11,2019,120.81,120.5,29.05
49897,17,11,2019,117.62,117.5,28.47
49898,17,11,2019,92.12,92.19,27.68
49899,17,11,2019,92.12,92.19,27.68
49900,17,11,2019,120.81,120.5,29.05
49901,17,11,2019,120.81,120.5,29.05
49902,17,11,2019,92.12,92.19,27.68
49903,17,11,2019,92.12,92.19,27.68
49904,17,11,2019,117.62,117.5,28.47
49905,17,11,2019,92.12,92.19,27.68
49906,17,11,2019,106.25,106.31,28.83
49907,17,11,2019,120.81,120.5,29.05
49908,17,11,2019,106.25,106.31,28.83
49909,17,11,2019,117.62,117.5,28.47
49910,17,11,2019,120.81,120.5,29.05
49911,17,11,2019,117.62,117.5,28.47
49912,17,11,2019,92.12,92.19,27.68
49913,17,11,2019,117.62,117.5,28.47
49914,17,11,2019,117.62,117.5,28.47
49915,17,11,2019,92.12,92.19,27.68
49916,17,11,2019,117.62,117.5,28.47
49917,17,11,2019,92.12,92.19,27.68
49918,17,11,2019,92.12,92.19,27.68
49919,17,11,2019,117.62,117.5,28.47
49920,17,11,2019,117.62,117.5,28.47
49921,17,11,2019,117.62,117.5,28.47
49922,17,11,2019,117.62,117.5,28.47
49923,17,11,2019,92.12,92.19,27.68
49924,17,11,2019,92.12,92.19,27.68
49925,17,11,2019,92.12,92.19,27.68
49926,17,11,2019,92.12,92.19,27.68
49927,17,11,2019,106.25,106.31,28.83
49928,17,11,2019,120.81,120.5,29.05
49929,17,11,2019,92.12,92.19,27.68
49930,17,11,2019,106.25,106.31,28.83
49931,18,11,2019,103.88,103.19,26.65
49932,18,11,2019,123.0,123.0,23.67
49933,18,11,2019,87.75,88.06,27.3
49934,18,11,2019,88.62,92.06,27.15
49935,18,11,2019,116.25,116.31,28.08
49936,18,11,2019,78.31,79.12,26.69
49937,18,11,2019,122.25,121.5,28.4
49938,18,11,2019,88.62,92.06,27.15
49939,18,11,2019,131.19,131.69,25.82
49940,18,11,2019,115.44,115.5,29.25
49941,18,11,2019,118.0,113.62,26.73
49942,18,11,2019,115.44,115.5,29.25
49943,18,11,2019,87.75,86.44,27.51
49944,18,11,2019,115.44,115.5,29.25
49945,18,11,2019,88.62,92.06,27.15
49946,18,11,2019,96.38,96.31,27.88
49947,18,11,2019,115.44,115.5,29.25
49948,18,11,2019,99.88,114.44,25.75
49949,18,11,2019,118.0,113.62,26.73
49950,18,11,2019,115.44,115.5,29.25
49951,18,11,2019,95.88,102.25,27.55
49952,18,11,2019,110.06,111.19,26.98
49953,18,11,2019,107.81,109.56,27.1
49954,18,11,2019,115.44,115.5,29.25
49955,18,11,2019,78.31,79.12,26.69
49956,18,11,2019,122.25,121.5,28.4
49957,18,11,2019,102.12,102.38,28.18
49958,18,11,2019,105.69,104.94,28.11
49959,18,11,2019,87.75,88.06,27.3
49960,18,11,2019,87.75,88.06,27.3
49961,18,11,2019,144.0,148.31,25.32
49962,18,11,2019,144.0,148.31,25.32
49963,18,11,2019,144.0,148.31,25.32
49964,18,11,2019,96.38,96.31,27.88
49965,18,11,2019,127.0,142.0,27.73
49966,18,11,2019,115.69,115.06,27.89
49967,18,11,2019,89.19,89.19,27.52
49968,18,11,2019,129.81,131.31,26.26
49969,18,11,2019,118.0,113.62,26.73
49970,18,11,2019,115.44,115.5,29.25
49971,18,11,2019,91.69,90.44,27.87
49972,18,11,2019,131.0,133.19,26.45
49973,18,11,2019,127.0,142.0,27.73
49974,18,11,2019,87.75,88.06,27.3
49975,18,11,2019,88.88,87.31,27.8
49976,18,11,2019,100.81,98.88,26.9
49977,18,11,2019,96.38,96.31,27.88
49978,18,11,2019,116.25,116.31,28.08
49979,18,11,2019,90.38,90.31,27.31
49980,18,11,2019,116.25,116.31,28.08
49981,18,11,2019,89.19,89.19,27.52
49982,18,11,2019,109.94,110.06,28.44
49983,18,11,2019,104.88,105.0,27.85
49984,18,11,2019,88.62,92.06,27.15
49985,18,11,2019,88.88,87.31,27.8
49986,18,11,2019,116.25,116.31,28.08
49987,18,11,2019,107.81,109.56,27.1
49988,18,11,2019,97.75,97.81,27.52
49989,18,11,2019,77.06,76.25,27.92
49990,18,11,2019,105.69,104.94,28.11
49991,18,11,2019,74.44,73.88,28.02
49992,18,11,2019,131.25,129.0,26.4
49993,18,11,2019,115.44,115.5,29.25
49994,18,11,2019,123.0,123.0,23.67
49995,18,11,2019,128.75,128.06,29.29
49996,18,11,2019,95.88,102.25,27.55
49997,18,11,2019,116.25,116.31,28.08
49998,18,11,2019,107.81,109.56,27.1
49999,18,11,2019,122.25,121.5,28.4
50000,18,11,2019,122.25,121.5,28.4
50001,18,11,2019,122.25,121.5,28.4
50002,18,11,2019,107.81,109.56,27.1
50003,18,11,2019,83.0,82.56,26.9
50004,18,11,2019,163.69,167.19,25.16
50005,18,11,2019,87.75,86.44,27.51
50006,18,11,2019,88.88,87.31,27.8
50007,18,11,2019,116.25,116.31,28.08
50008,18,11,2019,115.69,115.06,27.89
50009,18,11,2019,115.44,115.5,29.25
50010,18,11,2019,123.0,123.0,23.67
50011,18,11,2019,87.75,88.06,27.3
50012,18,11,2019,83.0,82.56,26.9
50013,18,11,2019,123.0,123.0,23.67
50014,18,11,2019,115.44,115.5,29.25
50015,18,11,2019,107.81,109.56,27.1
50016,18,11,2019,109.19,108.88,26.86
50017,18,11,2019,107.81,109.56,27.1
50018,18,11,2019,115.69,115.06,27.89
50019,18,11,2019,103.88,103.19,26.65
50020,18,11,2019,128.75,128.06,29.29
50021,18,11,2019,91.69,90.44,27.87
50022,19,11,2019,124.94,123.81,27.67
50023,19,11,2019,35.0,32.31,26.84
50024,20,11,2019,26.62,26.56,27.0
50025,20,11,2019,26.62,26.56,27.0
50026,20,11,2019,101.88,102.25,27.93
50027,20,11,2019,92.5,92.06,27.08
50028,20,11,2019,92.5,92.06,27.08
50029,20,11,2019,110.75,119.75,27.5
50030,20,11,2019,124.12,121.12,29.23
50031,20,11,2019,160.19,162.12,27.72
50032,20,11,2019,160.19,162.12,27.72
50033,20,11,2019,101.88,102.25,27.93
50034,20,11,2019,103.75,103.62,27.33
50035,20,11,2019,93.0,107.5,25.76
50036,20,11,2019,246.75,246.5,28.23
50037,20,11,2019,26.62,26.56,27.0
50038,20,11,2019,139.69,155.12,28.3
50039,20,11,2019,139.69,155.12,28.3
50040,20,11,2019,139.69,155.12,28.3
50041,20,11,2019,124.12,121.12,29.23
50042,20,11,2019,133.25,133.5,27.95
50043,20,11,2019,114.62,113.62,28.84
50044,20,11,2019,133.88,133.62,28.98
50045,20,11,2019,110.75,119.75,27.5
50046,21,11,2019,85.81,78.31,28.83
50047,21,11,2019,122.0,106.88,27.48
50048,21,11,2019,132.69,135.62,28.08
50049,21,11,2019,128.44,128.56,28.92
50050,21,11,2019,129.5,128.56,29.66
50051,21,11,2019,128.81,155.69,26.12
50052,22,11,2019,122.75,122.5,29.29
50053,22,11,2019,83.62,83.94,28.55
50054,22,11,2019,145.12,145.19,27.19
50055,22,11,2019,159.19,158.19,28.57
50056,22,11,2019,43.12,42.88,28.48
50057,22,11,2019,83.62,83.94,28.55
50058,22,11,2019,78.69,78.75,28.87
50059,22,11,2019,122.75,122.5,29.29
50060,22,11,2019,113.94,114.19,29.31
50061,23,11,2019,56.81,56.5,27.76
50062,23,11,2019,60.56,75.62,27.39
50063,23,11,2019,101.19,101.38,27.23
50064,24,11,2019,79.5,65.81,28.22
50065,24,11,2019,66.38,66.25,27.67
50066,24,11,2019,79.5,65.81,28.22
50067,24,11,2019,66.38,66.25,27.67
50068,24,11,2019,79.5,65.81,28.22
50069,25,11,2019,297.06,295.88,26.52
50070,25,11,2019,136.31,132.69,25.83
50071,25,11,2019,263.62,318.94,24.65
50072,25,11,2019,163.06,163.0,26.96
50073,25,11,2019,136.31,132.69,25.83
50074,25,11,2019,152.62,152.88,28.26
50075,25,11,2019,131.44,132.56,27.71
50076,25,11,2019,130.88,134.62,27.66
50077,25,11,2019,91.88,88.19,29.07
50078,25,11,2019,184.06,138.0,24.33
50079,25,11,2019,221.5,170.06,26.48
50080,25,11,2019,153.69,157.06,26.01
50081,25,11,2019,128.19,138.31,25.55
50082,25,11,2019,152.75,166.94,27.23
50083,25,11,2019,144.12,143.44,27.65
50084,25,11,2019,129.81,124.25,27.69
50085,25,11,2019,106.56,107.56,27.87
50086,25,11,2019,130.88,134.62,27.66
50087,25,11,2019,130.88,134.62,27.66
50088,25,11,2019,108.5,107.5,30.08
50089,25,11,2019,131.44,132.56,27.71
50090,25,11,2019,176.94,167.44,26.69
50091,25,11,2019,136.31,132.69,25.83
50092,25,11,2019,93.69,94.25,27.8
50093,25,11,2019,166.12,160.0,27.03
50094,25,11,2019,136.31,132.69,25.83
50095,25,11,2019,108.5,107.5,30.08
50096,25,11,2019,102.31,103.12,27.15
50097,25,11,2019,163.0,178.5,27.09
50098,25,11,2019,221.5,170.06,26.48
50099,25,11,2019,130.5,164.5,26.55
50100,25,11,2019,136.31,132.69,25.83
50101,25,11,2019,131.44,132.56,27.71
50102,25,11,2019,106.81,108.38,28.15
50103,25,11,2019,221.5,170.06,26.48
50104,25,11,2019,140.94,140.94,26.88
50105,25,11,2019,113.19,123.12,26.48
50106,25,11,2019,130.5,164.5,26.55
50107,25,11,2019,136.12,136.06,27.94
50108,25,11,2019,131.44,132.56,27.71
50109,25,11,2019,128.19,138.31,25.55
50110,25,11,2019,130.5,164.5,26.55
50111,25,11,2019,153.69,157.06,26.01
50112,25,11,2019,136.06,134.38,26.51
50113,25,11,2019,131.44,132.56,27.71
50114,25,11,2019,99.19,99.75,28.74
50115,25,11,2019,203.44,185.38,23.9
50116,25,11,2019,144.62,144.88,28.16
50117,25,11,2019,130.5,164.5,26.55
50118,25,11,2019,130.5,164.5,26.55
50119,25,11,2019,131.44,132.56,27.71
50120,25,11,2019,126.88,127.5,27.54
50121,25,11,2019,119.0,120.25,27.91
50122,25,11,2019,109.31,109.31,30.23
50123,25,11,2019,113.31,115.88,28.12
50124,25,11,2019,129.69,130.5,28.29
50125,25,11,2019,136.12,136.06,27.94
50126,25,11,2019,104.5,104.69,28.94
50127,25,11,2019,102.31,103.12,27.15
50128,25,11,2019,163.0,178.5,27.09
50129,25,11,2019,93.69,94.25,27.8
50130,25,11,2019,129.5,122.38,30.13
50131,25,11,2019,121.0,121.12,28.3
50132,25,11,2019,163.0,178.5,27.09
50133,25,11,2019,108.5,107.5,30.08
50134,25,11,2019,128.19,138.31,25.55
50135,25,11,2019,176.94,167.44,26.69
50136,25,11,2019,176.94,167.44,26.69
50137,25,11,2019,113.31,115.88,28.12
50138,25,11,2019,144.12,143.44,27.65
50139,25,11,2019,113.31,115.88,28.12
50140,25,11,2019,130.5,164.5,26.55
50141,25,11,2019,136.12,136.06,27.94
50142,25,11,2019,121.0,121.12,28.3
50143,25,11,2019,130.5,164.5,26.55
50144,25,11,2019,147.44,160.62,26.26
50145,25,11,2019,113.19,123.12,26.48
50146,25,11,2019,131.44,132.56,27.71
50147,25,11,2019,131.44,132.56,27.71
50148,25,11,2019,91.88,88.19,29.07
50149,25,11,2019,106.56,107.56,27.87
50150,25,11,2019,108.5,107.5,30.08
50151,25,11,2019,106.56,107.56,27.87
50152,25,11,2019,154.81,154.81,27.14
50153,25,11,2019,121.0,121.12,28.3
50154,25,11,2019,144.12,143.44,27.65
50155,25,11,2019,163.0,178.5,27.09
50156,25,11,2019,130.88,134.62,27.66
50157,25,11,2019,130.88,134.62,27.66
50158,25,11,2019,106.56,107.56,27.87
50159,25,11,2019,93.69,94.25,27.8
50160,25,11,2019,130.5,164.5,26.55
50161,26,11,2019,71.31,72.19,28.16
50162,27,11,2019,70.12,70.31,28.45
50163,27,11,2019,57.19,56.69,28.58
50164,27,11,2019,54.62,54.75,27.71
50165,27,11,2019,51.88,51.94,28.17
50166,27,11,2019,42.25,42.06,27.75
50167,27,11,2019,57.19,56.69,28.58
50168,27,11,2019,51.88,51.94,28.17
50169,27,11,2019,44.5,44.5,28.93
50170,27,11,2019,66.38,66.44,27.48
50171,27,11,2019,82.0,80.44,28.99
50172,27,11,2019,46.94,50.94,27.3
50173,27,11,2019,97.75,104.31,27.39
50174,27,11,2019,70.12,70.31,28.45
50175,27,11,2019,70.12,70.31,28.45
50176,27,11,2019,105.88,104.62,29.52
50177,27,11,2019,51.88,51.94,28.17
50178,27,11,2019,74.25,74.5,28.08
50179,27,11,2019,34.94,34.31,28.58
50180,27,11,2019,70.12,70.31,28.45
50181,27,11,2019,100.62,98.31,29.91
50182,27,11,2019,112.5,109.56,29.68
50183,27,11,2019,70.12,70.31,28.45
50184,27,11,2019,50.12,50.0,28.92
50185,27,11,2019,46.94,50.94,27.3
50186,27,11,2019,39.75,40.5,27.39
50187,27,11,2019,70.12,70.31,28.45
50188,27,11,2019,57.19,56.69,28.58
50189,27,11,2019,70.12,70.31,28.45
50190,27,11,2019,57.19,56.69,28.58
50191,27,11,2019,81.94,80.38,27.31
50192,27,11,2019,70.12,70.31,28.45
50193,27,11,2019,80.25,80.31,26.75
50194,27,11,2019,42.25,42.06,27.75
50195,27,11,2019,42.25,42.06,27.75
50196,27,11,2019,70.12,70.31,28.45
50197,27,11,2019,100.62,98.31,29.91
50198,27,11,2019,44.5,44.5,28.93
50199,27,11,2019,70.12,70.31,28.45
50200,27,11,2019,82.0,80.44,28.99
50201,27,11,2019,70.12,70.31,28.45
50202,27,11,2019,70.12,70.31,28.45
50203,27,11,2019,122.69,122.06,27.5
50204,27,11,2019,37.5,38.5,27.7
50205,27,11,2019,79.69,79.25,27.08
50206,27,11,2019,50.19,50.0,29.04
50207,27,11,2019,50.19,50.0,29.04
50208,27,11,2019,56.0,56.06,29.03
50209,27,11,2019,51.88,51.94,28.17
50210,27,11,2019,57.19,56.69,28.58
50211,27,11,2019,81.94,80.38,27.31
50212,27,11,2019,70.12,70.31,28.45
50213,27,11,2019,44.5,44.5,28.93
50214,27,11,2019,82.0,80.44,28.99
50215,27,11,2019,51.88,51.94,28.17
50216,27,11,2019,70.12,70.31,28.45
50217,27,11,2019,70.12,70.31,28.45
50218,27,11,2019,74.25,74.5,28.08
50219,27,11,2019,74.25,74.5,28.08
50220,27,11,2019,70.12,70.31,28.45
50221,27,11,2019,70.12,70.31,28.45
50222,27,11,2019,57.19,56.69,28.58
50223,28,11,2019,149.5,151.12,27.33
50224,28,11,2019,60.12,59.69,28.01
50225,28,11,2019,74.12,76.81,27.16
50226,28,11,2019,75.19,75.31,28.95
50227,28,11,2019,80.62,80.81,28.89
50228,28,11,2019,74.12,76.81,27.16
50229,28,11,2019,87.5,86.69,29.51
50230,28,11,2019,60.12,59.69,28.01
50231,28,11,2019,75.19,75.31,28.95
50232,28,11,2019,154.56,155.06,26.94
50233,28,11,2019,80.62,80.81,28.89
50234,28,11,2019,80.62,80.81,28.89
50235,28,11,2019,74.12,76.81,27.16
50236,28,11,2019,74.12,76.81,27.16
50237,28,11,2019,108.69,108.5,30.37
50238,28,11,2019,60.94,61.06,28.64
50239,28,11,2019,80.62,80.81,28.89
50240,28,11,2019,75.44,75.56,28.09
50241,29,11,2019,82.62,83.69,28.93
50242,29,11,2019,35.38,34.19,28.49
50243,29,11,2019,57.56,58.19,28.33
50244,29,11,2019,100.62,101.06,29.73
50245,29,11,2019,43.62,43.31,27.81
50246,29,11,2019,82.62,83.69,28.93
50247,29,11,2019,82.62,83.69,28.93
50248,29,11,2019,82.62,83.69,28.93
50249,29,11,2019,35.38,34.19,28.49
50250,29,11,2019,82.62,83.69,28.93
50251,29,11,2019,57.56,58.19,28.33
50252,29,11,2019,84.25,84.5,28.52
50253,29,11,2019,82.62,83.69,28.93
50254,29,11,2019,82.62,83.69,28.93
50255,29,11,2019,82.62,83.69,28.93
50256,29,11,2019,84.25,84.5,28.52
50257,29,11,2019,96.88,95.44,30.19
50258,29,11,2019,96.88,95.44,30.19
50259,29,11,2019,82.62,83.69,28.93
50260,29,11,2019,61.5,61.75,27.98
50261,29,11,2019,90.94,90.38,29.56
50262,29,11,2019,82.62,83.69,28.93
50263,29,11,2019,96.88,95.44,30.19
50264,29,11,2019,31.5,31.19,29.18
50265,29,11,2019,107.38,104.62,30.33
50266,29,11,2019,90.94,90.38,29.56
50267,29,11,2019,109.5,109.25,30.4
50268,29,11,2019,22.25,22.19,28.23
50269,29,11,2019,120.5,117.06,29.95
50270,29,11,2019,82.62,83.69,28.93
50271,29,11,2019,90.94,90.38,29.56
50272,29,11,2019,131.31,130.75,27.45
50273,29,11,2019,82.62,83.69,28.93
50274,29,11,2019,107.38,104.62,30.33
50275,29,11,2019,82.62,83.69,28.93
50276,29,11,2019,90.94,90.38,29.56
50277,29,11,2019,82.62,83.69,28.93
50278,29,11,2019,82.62,83.69,28.93
50279,29,11,2019,107.38,104.62,30.33
50280,29,11,2019,96.88,95.44,30.19
50281,29,11,2019,82.62,83.69,28.93
50282,29,11,2019,90.94,90.38,29.56
50283,29,11,2019,82.62,83.69,28.93
50284,29,11,2019,82.62,83.69,28.93
50285,29,11,2019,90.94,90.38,29.56
50286,29,11,2019,96.88,95.44,30.19
50287,29,11,2019,131.31,130.75,27.45
50288,29,11,2019,90.94,90.38,29.56
50289,29,11,2019,35.44,37.88,27.34
50290,29,11,2019,93.62,91.69,29.15
50291,29,11,2019,107.38,104.62,30.33
50292,29,11,2019,82.62,83.69,28.93
50293,29,11,2019,72.25,89.12,27.23
50294,29,11,2019,99.88,99.94,29.37
50295,29,11,2019,57.56,58.19,28.33
50296,29,11,2019,72.25,89.12,27.23
50297,29,11,2019,120.5,117.06,29.95
50298,29,11,2019,90.94,90.38,29.56
50299,29,11,2019,82.62,83.69,28.93
50300,29,11,2019,28.06,28.06,28.07
50301,29,11,2019,25.75,24.94,27.12
50302,29,11,2019,29.0,24.56,26.79
50303,29,11,2019,27.94,27.62,27.05
50304,29,11,2019,82.62,83.69,28.93
50305,29,11,2019,82.62,83.69,28.93
50306,29,11,2019,82.62,83.69,28.93
50307,29,11,2019,84.25,84.5,28.52
50308,29,11,2019,90.94,90.38,29.56
50309,29,11,2019,82.62,83.69,28.93
50310,29,11,2019,82.62,83.69,28.93
50311,29,11,2019,82.62,83.69,28.93
50312,29,11,2019,82.62,83.69,28.93
50313,29,11,2019,82.62,83.69,28.93
50314,29,11,2019,82.62,83.69,28.93
50315,29,11,2019,61.5,61.75,27.98
50316,29,11,2019,99.88,99.94,29.37
50317,29,11,2019,82.62,83.69,28.93
50318,29,11,2019,27.94,27.62,27.05
50319,29,11,2019,82.62,83.69,28.93
50320,29,11,2019,30.94,45.94,27.8
50321,29,11,2019,82.62,83.69,28.93
50322,29,11,2019,85.94,85.81,29.08
50323,29,11,2019,72.25,89.12,27.23
50324,29,11,2019,90.94,90.38,29.56
50325,29,11,2019,82.62,83.69,28.93
50326,29,11,2019,82.62,83.69,28.93
50327,29,11,2019,82.62,83.69,28.93
50328,29,11,2019,82.62,83.69,28.93
50329,29,11,2019,82.62,83.69,28.93
50330,29,11,2019,35.38,34.19,28.49
50331,29,11,2019,64.25,63.44,28.73
50332,29,11,2019,82.62,83.69,28.93
50333,29,11,2019,90.94,90.38,29.56
50334,30,11,2019,49.12,49.25,26.61
50335,30,11,2019,107.06,106.56,29.24
50336,30,11,2019,164.81,153.81,26.81
50337,30,11,2019,47.06,19.44,26.96
50338,30,11,2019,110.56,96.19,28.41
50339,30,11,2019,107.62,96.75,26.85
50340,30,11,2019,82.38,82.94,29.31
50341,30,11,2019,186.06,186.75,27.56
50342,30,11,2019,49.12,49.25,26.61
50343,30,11,2019,107.06,106.56,29.24
50344,30,11,2019,116.0,116.5,29.26
50345,30,11,2019,186.06,186.75,27.56
50346,30,11,2019,186.06,186.75,27.56
50347,30,11,2019,190.38,191.06,24.61
50348,30,11,2019,35.5,42.44,27.13
50349,30,11,2019,186.06,186.75,27.56
50350,30,11,2019,49.12,49.25,26.61
50351,30,11,2019,147.25,147.06,28.04
50352,30,11,2019,107.06,106.56,29.24
50353,30,11,2019,115.88,103.06,26.57
50354,30,11,2019,186.06,186.75,27.56
50355,30,11,2019,131.81,144.06,24.98
50356,30,11,2019,82.38,82.94,29.31
50357,30,11,2019,49.12,49.25,26.61
50358,30,11,2019,116.0,116.5,29.26
50359,30,11,2019,96.38,86.44,26.58
50360,30,11,2019,107.62,96.75,26.85
50361,30,11,2019,49.12,49.25,26.61
50362,1,12,2019,98.25,96.69,29.2
50363,1,12,2019,111.88,111.56,29.24
50364,1,12,2019,100.19,100.44,29.66
50365,1,12,2019,128.25,129.12,27.63
50366,1,12,2019,111.88,111.56,29.24
50367,1,12,2019,111.88,111.56,29.24
50368,1,12,2019,65.62,65.69,28.54
50369,1,12,2019,98.25,96.69,29.2
50370,1,12,2019,111.88,111.56,29.24
50371,1,12,2019,111.88,111.56,29.24
50372,1,12,2019,94.56,94.81,30.25
50373,1,12,2019,111.88,111.56,29.24
50374,1,12,2019,111.88,111.56,29.24
50375,1,12,2019,103.75,104.0,29.14
50376,1,12,2019,103.75,104.0,29.14
50377,1,12,2019,103.75,104.0,29.14
50378,1,12,2019,98.25,96.69,29.2
50379,1,12,2019,111.88,111.56,29.24
50380,1,12,2019,103.75,104.0,29.14
50381,1,12,2019,103.75,104.0,29.14
50382,1,12,2019,103.75,104.0,29.14
50383,1,12,2019,65.62,65.69,28.54
50384,1,12,2019,115.25,107.5,29.64
50385,2,12,2019,291.19,275.75,24.01
50386,2,12,2019,235.69,236.31,25.44
50387,2,12,2019,235.69,236.31,25.44
50388,2,12,2019,228.5,227.62,23.87
50389,2,12,2019,278.94,281.56,25.3
50390,2,12,2019,203.69,204.44,26.62
50391,4,12,2019,325.94,325.88,29.8
50392,4,12,2019,327.81,327.62,28.26
50393,4,12,2019,45.0,45.12,27.01
50394,4,12,2019,327.81,327.62,28.26
50395,4,12,2019,221.69,221.75,30.78
50396,4,12,2019,329.81,329.44,28.61
50397,4,12,2019,45.0,45.12,27.01
50398,4,12,2019,333.12,330.94,28.95
50399,4,12,2019,221.69,221.75,30.78
50400,4,12,2019,327.81,327.62,28.26
50401,4,12,2019,261.81,276.38,26.87
50402,6,12,2019,325.0,325.12,27.12
50403,6,12,2019,63.12,62.56,26.43
50404,6,12,2019,37.81,38.81,26.84
50405,6,12,2019,37.81,38.81,26.84
50406,6,12,2019,37.81,38.81,26.84
50407,6,12,2019,37.81,38.81,26.84
50408,6,12,2019,63.12,62.56,26.43
50409,6,12,2019,325.0,325.12,27.12
50410,6,12,2019,37.81,38.81,26.84
50411,6,12,2019,327.56,327.62,27.47
50412,6,12,2019,59.94,61.81,26.98
50413,6,12,2019,45.62,45.75,27.53
50414,6,12,2019,59.94,61.81,26.98
50415,6,12,2019,327.56,327.62,27.47
50416,8,12,2019,52.56,52.62,27.08
50417,8,12,2019,230.75,231.0,28.41
50418,9,12,2019,135.56,135.56,26.69
50419,9,12,2019,172.19,172.0,26.45
50420,9,12,2019,158.31,158.31,27.15
50421,9,12,2019,341.44,340.0,27.26
50422,9,12,2019,232.69,232.25,25.5
50423,9,12,2019,204.81,204.81,27.81
50424,10,12,2019,182.44,182.38,28.82
50425,10,12,2019,196.69,197.19,27.37
50426,10,12,2019,182.44,182.38,28.82
50427,10,12,2019,196.69,197.19,27.37
50428,11,12,2019,130.31,129.5,29.3
50429,11,12,2019,237.12,236.81,26.68
50430,11,12,2019,67.88,67.88,26.67
50431,11,12,2019,67.88,67.88,26.67
50432,11,12,2019,44.56,44.0,25.0
50433,11,12,2019,133.88,133.31,28.78
50434,11,12,2019,44.56,44.0,25.0
50435,11,12,2019,198.0,198.12,27.46
50436,11,12,2019,67.88,67.88,26.67
50437,11,12,2019,67.88,67.88,26.67
50438,11,12,2019,67.88,67.88,26.67
50439,12,12,2019,47.5,47.69,26.24
50440,12,12,2019,196.5,196.94,27.82
50441,13,12,2019,297.31,297.62,27.19
50442,13,12,2019,249.5,219.75,27.81
50443,13,12,2019,94.38,94.31,27.22
50444,13,12,2019,202.88,209.75,27.7
50445,13,12,2019,202.88,209.75,27.7
50446,13,12,2019,120.06,87.31,25.85
50447,13,12,2019,94.38,94.31,27.22
50448,13,12,2019,319.44,319.5,25.19
50449,13,12,2019,249.5,219.75,27.81
50450,14,12,2019,220.75,220.75,27.12
50451,14,12,2019,220.75,220.75,27.12
50452,15,12,2019,209.56,209.5,27.09
50453,15,12,2019,209.56,209.5,27.09
50454,15,12,2019,209.56,209.5,27.09
50455,15,12,2019,224.25,224.12,27.58
50456,15,12,2019,186.06,172.56,27.35
50457,15,12,2019,183.06,182.94,25.48
50458,15,12,2019,216.69,216.56,26.64
50459,16,12,2019,146.31,148.25,25.11
50460,16,12,2019,191.69,191.62,26.09
50461,16,12,2019,19.19,18.94,26.2
50462,16,12,2019,226.12,228.5,24.81
50463,16,12,2019,181.38,181.81,26.78
50464,16,12,2019,28.62,25.81,25.86
50465,18,12,2019,202.31,198.88,25.87
50466,18,12,2019,154.44,154.88,26.02
